customerID,month,data_gb,call_minutes,monthly_charge,support_tickets,login_count,service_outages,churn_label,contract
0860-ZLUAC,12,22.14,230.4,78.32,0,30,0,0,Month-to-month
0861-HRDAR,1,31.9,153.2,55.67,0,12,0,1,Month-to-month
0861-HRDAR,2,16.76,157.6,63.4,0,23,0,1,Month-to-month
0861-HRDAR,3,21.51,97.1,57.48,0,18,0,1,Month-to-month
0861-HRDAR,4,15.69,131.8,61.74,0,16,0,1,Month-to-month
0861-HRDAR,5,25.03,124.8,55.11,0,21,0,1,Month-to-month
0861-HRDAR,6,16.57,134.9,57.14,1,19,0,1,Month-to-month
0861-HRDAR,7,19.62,133.2,52.85,1,21,0,1,Month-to-month
0861-HRDAR,8,30.26,152.6,54.01,1,14,0,1,Month-to-month
0861-HRDAR,9,21.61,80.3,65.61,0,16,0,1,Month-to-month
0861-HRDAR,10,24.21,114.3,64.15,0,17,0,1,Month-to-month
0861-HRDAR,11,19.2,139.6,56.83,0,16,0,1,Month-to-month
0861-HRDAR,12,13.86,133.9,56.64,0,15,0,1,Month-to-month
0862-UTUUP,1,19.85,161.2,75.31,0,18,0,0,Two year
0862-UTUUP,2,18.72,98.4,85.9,1,19,0,0,Two year
0862-UTUUP,3,28.5,81.7,87.22,0,16,0,0,Two year
0862-UTUUP,4,19.93,101.2,91.8,2,21,0,0,Two year
0862-UTUUP,5,17.11,133.6,91.59,0,26,0,0,Two year
0862-UTUUP,6,12.3,113.8,83.46,0,29,1,0,Two year
0862-UTUUP,7,20.28,132.4,91.77,1,27,0,0,Two year
0862-UTUUP,8,16.74,158.0,90.19,0,22,0,0,Two year
0862-UTUUP,9,16.08,95.5,84.7,1,26,1,0,Two year
0862-UTUUP,10,12.23,89.9,87.97,1,11,1,0,Two year
0862-UTUUP,11,13.98,124.8,79.07,0,29,1,0,Two year
0862-UTUUP,12,21.17,101.5,81.26,0,15,0,0,Two year
0863-NWJCT,1,11.51,186.1,71.42,0,28,0,1,Month-to-month
0863-NWJCT,2,16.0,215.8,55.86,1,14,0,1,Month-to-month
0863-NWJCT,3,29.48,126.5,71.51,0,13,0,1,Month-to-month
0863-NWJCT,4,18.32,90.1,63.92,0,16,0,1,Month-to-month
0863-NWJCT,5,18.45,0.0,56.43,0,26,0,1,Month-to-month
0863-NWJCT,6,16.36,160.7,64.34,0,18,0,1,Month-to-month
0863-NWJCT,7,24.34,191.3,60.31,0,17,0,1,Month-to-month
0863-NWJCT,8,25.39,113.2,68.89,0,24,0,1,Month-to-month
0863-NWJCT,9,18.25,80.8,69.56,0,23,1,1,Month-to-month
0863-NWJCT,10,14.66,125.4,56.01,0,6,1,1,Month-to-month
0863-NWJCT,11,5.71,147.1,62.77,1,7,0,1,Month-to-month
0863-NWJCT,12,0.14,134.0,56.29,0,6,0,1,Month-to-month
0864-HZKWB,1,15.92,174.5,44.86,1,33,0,0,Two year
0864-HZKWB,2,16.77,186.4,36.98,0,27,0,0,Two year
0864-HZKWB,3,10.71,164.8,34.78,0,31,0,0,Two year
0864-HZKWB,4,17.34,164.7,39.53,0,22,0,0,Two year
0864-HZKWB,5,14.4,184.9,32.31,0,24,0,0,Two year
0864-HZKWB,6,16.34,171.1,37.67,0,27,0,0,Two year
0864-HZKWB,7,13.15,161.6,37.23,1,27,0,0,Two year
0864-HZKWB,8,17.23,162.2,33.82,0,24,0,0,Two year
0864-HZKWB,9,13.5,185.1,37.71,0,30,0,0,Two year
0864-HZKWB,10,14.64,137.1,41.98,0,26,0,0,Two year
0864-HZKWB,11,9.83,147.4,40.27,0,29,0,0,Two year
0864-HZKWB,12,10.21,145.0,34.03,0,26,0,0,Two year
0865-RLMGZ,1,12.81,171.7,61.24,0,24,0,0,Two year
0865-RLMGZ,2,12.59,184.4,61.17,0,25,0,0,Two year
0865-RLMGZ,3,15.61,176.2,53.04,0,23,0,0,Two year
0865-RLMGZ,4,14.29,128.8,58.35,2,19,1,0,Two year
0865-RLMGZ,5,10.83,134.2,60.94,0,15,1,0,Two year
0865-RLMGZ,6,7.01,131.1,56.61,2,18,0,0,Two year
0865-RLMGZ,7,16.8,147.3,55.73,1,23,0,0,Two year
0865-RLMGZ,8,15.06,196.1,61.98,1,21,0,0,Two year
0865-RLMGZ,9,19.51,192.2,63.75,0,28,0,0,Two year
0865-RLMGZ,10,17.8,182.1,56.14,1,26,1,0,Two year
0865-RLMGZ,11,17.87,198.9,58.28,0,26,0,0,Two year
0865-RLMGZ,12,12.3,199.5,57.9,1,23,0,0,Two year
0866-KWLBW,1,18.49,166.6,51.88,0,21,0,1,Month-to-month
0866-KWLBW,2,16.48,105.3,42.65,1,18,0,1,Month-to-month
0866-KWLBW,3,32.14,282.7,56.8,0,41,1,1,Month-to-month
0866-KWLBW,4,32.32,267.2,52.78,0,17,0,1,Month-to-month
0866-KWLBW,5,16.38,193.4,38.85,0,44,0,1,Month-to-month
0866-KWLBW,6,32.96,234.4,54.99,0,47,0,1,Month-to-month
0866-KWLBW,7,23.15,274.3,49.61,0,27,1,1,Month-to-month
0866-KWLBW,8,25.37,172.5,59.41,0,25,0,1,Month-to-month
0866-KWLBW,9,27.33,204.8,61.93,1,16,2,1,Month-to-month
0866-KWLBW,10,20.24,122.7,55.28,0,26,0,1,Month-to-month
0866-KWLBW,11,14.53,170.8,57.92,1,29,0,1,Month-to-month
0866-KWLBW,12,21.62,95.8,55.9,0,19,0,1,Month-to-month
0867-EHWXX,1,7.61,184.0,32.17,0,30,0,1,Month-to-month
0867-EHWXX,2,14.89,152.8,46.31,0,30,0,1,Month-to-month
0867-EHWXX,3,10.44,212.6,56.78,0,27,0,1,Month-to-month
0867-EHWXX,4,9.36,176.0,43.36,0,29,0,1,Month-to-month
0867-EHWXX,5,19.51,197.2,40.9,0,25,0,1,Month-to-month
0867-EHWXX,6,13.67,158.2,51.26,0,28,0,1,Month-to-month
0867-EHWXX,7,2.68,83.3,42.25,0,20,0,1,Month-to-month
0867-EHWXX,8,5.57,96.6,44.36,0,26,0,1,Month-to-month
0867-EHWXX,9,18.13,126.6,49.86,1,23,0,1,Month-to-month
0867-EHWXX,10,10.17,102.2,45.19,1,23,0,1,Month-to-month
0867-EHWXX,11,8.49,166.8,41.46,2,23,1,1,Month-to-month
0867-EHWXX,12,6.97,115.1,47.65,3,13,2,1,Month-to-month
0868-LTITN,1,14.45,155.2,35.15,0,13,1,1,Month-to-month
0868-LTITN,2,11.35,142.5,23.63,0,36,0,1,Month-to-month
0868-LTITN,3,13.69,139.0,29.95,0,32,0,1,Month-to-month
0868-LTITN,4,9.71,183.4,52.56,1,23,0,1,Month-to-month
0868-LTITN,5,0.76,108.7,34.32,1,23,1,1,Month-to-month
0868-LTITN,6,10.33,101.5,46.71,0,39,1,1,Month-to-month
0868-LTITN,7,2.58,129.8,38.16,0,27,0,1,Month-to-month
0868-LTITN,8,4.69,141.2,56.05,0,29,0,1,Month-to-month
0868-LTITN,9,11.16,68.0,53.8,1,16,1,1,Month-to-month
0868-LTITN,10,12.25,120.1,38.98,1,16,0,1,Month-to-month
0868-LTITN,11,4.67,92.9,35.67,2,31,0,1,Month-to-month
0868-LTITN,12,3.78,78.7,42.15,2,21,0,1,Month-to-month
0869-BKMGJ,1,16.95,170.4,77.59,0,28,0,0,One year
0869-BKMGJ,2,21.14,149.8,76.24,0,21,2,0,One year
0869-BKMGJ,3,17.9,131.7,77.21,1,31,1,0,One year
0869-BKMGJ,4,19.89,171.1,66.25,0,26,0,0,One year
0869-BKMGJ,5,27.12,154.7,70.19,0,34,1,0,One year
0869-BKMGJ,6,22.83,166.7,72.98,1,39,1,0,One year
0869-BKMGJ,7,23.12,181.3,83.08,1,25,1,0,One year
0869-BKMGJ,8,20.6,164.4,79.43,0,23,0,0,One year
0869-BKMGJ,9,20.97,185.5,78.03,1,15,0,0,One year
0869-BKMGJ,10,18.02,183.1,81.1,0,22,0,0,One year
0869-BKMGJ,11,18.19,198.7,79.31,0,33,0,0,One year
0869-BKMGJ,12,21.62,169.7,78.94,0,18,0,0,One year
0870-NBDTJ,1,10.11,123.9,86.3,0,23,0,0,One year
0870-NBDTJ,2,12.06,108.9,82.33,1,22,0,0,One year
0870-NBDTJ,3,12.36,114.7,76.75,0,25,0,0,One year
0870-NBDTJ,4,15.65,137.8,84.81,1,33,0,0,One year
0870-NBDTJ,5,15.27,112.8,81.23,1,28,1,0,One year
0870-NBDTJ,6,9.76,157.0,81.98,0,14,0,0,One year
0870-NBDTJ,7,13.27,153.6,76.3,0,28,1,0,One year
0870-NBDTJ,8,13.79,134.5,83.99,0,33,0,0,One year
0870-NBDTJ,9,22.5,111.3,77.61,0,28,0,0,One year
0870-NBDTJ,10,18.24,201.7,83.81,0,28,0,0,One year
0870-NBDTJ,11,7.27,161.4,82.22,1,31,0,0,One year
0870-NBDTJ,12,14.53,117.4,79.57,0,27,0,0,One year
0871-POOKM,1,25.24,190.6,63.03,0,24,0,1,Month-to-month
0871-POOKM,2,7.68,199.9,62.99,0,16,0,1,Month-to-month
0871-POOKM,3,9.95,158.5,78.35,1,22,0,1,Month-to-month
0871-POOKM,4,33.41,306.4,70.28,0,34,0,1,Month-to-month
0871-POOKM,5,28.63,133.5,76.19,0,21,0,1,Month-to-month
0871-POOKM,6,14.52,216.7,72.57,2,27,0,1,Month-to-month
0871-POOKM,7,32.7,203.4,79.04,0,24,0,1,Month-to-month
0871-POOKM,8,16.03,253.8,64.11,1,15,0,1,Month-to-month
0871-POOKM,9,18.71,216.0,66.04,0,12,0,1,Month-to-month
0871-POOKM,10,15.79,195.3,52.62,0,44,1,1,Month-to-month
0871-POOKM,11,24.49,188.9,66.55,0,31,0,1,Month-to-month
0871-POOKM,12,21.64,128.8,54.05,0,11,0,1,Month-to-month
0872-VZGRZ,1,29.3,220.2,57.41,0,22,0,0,Month-to-month
0872-VZGRZ,2,26.65,224.6,51.5,2,26,2,0,Month-to-month
0872-VZGRZ,3,24.77,182.1,60.64,0,30,0,0,Month-to-month
0872-VZGRZ,4,28.3,154.9,44.67,3,18,1,0,Month-to-month
0872-VZGRZ,5,32.13,182.7,55.16,2,18,1,0,Month-to-month
0872-VZGRZ,6,27.92,148.8,57.85,1,19,1,0,Month-to-month
0872-VZGRZ,7,17.0,179.4,56.88,1,16,0,0,Month-to-month
0872-VZGRZ,8,31.86,203.2,54.22,1,25,0,0,Month-to-month
0872-VZGRZ,9,15.15,130.1,55.48,0,16,1,0,Month-to-month
0872-VZGRZ,10,22.18,110.7,61.31,2,24,0,0,Month-to-month
0872-VZGRZ,11,20.84,108.5,60.94,0,13,0,0,Month-to-month
0872-VZGRZ,12,17.94,162.1,57.16,0,15,0,0,Month-to-month
0873-AUMZP,1,21.0,242.1,50.01,0,31,0,1,Month-to-month
0873-AUMZP,2,8.04,147.6,60.26,0,38,0,1,Month-to-month
0873-AUMZP,3,23.22,197.6,46.67,0,38,0,1,Month-to-month
0873-AUMZP,4,10.43,209.3,49.77,0,31,0,1,Month-to-month
0873-AUMZP,5,18.27,187.0,62.68,0,41,0,1,Month-to-month
0873-AUMZP,6,19.46,209.1,60.51,0,33,0,1,Month-to-month
0873-AUMZP,7,19.12,182.1,57.67,0,27,1,1,Month-to-month
0873-AUMZP,8,24.33,177.9,52.04,0,21,0,1,Month-to-month
0873-AUMZP,9,20.4,205.2,61.27,2,28,0,1,Month-to-month
0873-AUMZP,10,16.94,168.5,52.64,1,32,0,1,Month-to-month
0873-AUMZP,11,24.67,171.8,52.82,1,30,0,1,Month-to-month
0873-AUMZP,12,12.6,149.3,54.23,2,27,0,1,Month-to-month
0874-VEDYN,1,20.49,184.6,82.57,1,31,1,0,One year
0874-VEDYN,2,19.55,206.4,81.38,2,30,1,0,One year
0874-VEDYN,3,25.48,185.7,77.43,2,32,0,0,One year
0874-VEDYN,4,21.43,196.5,76.17,1,42,0,0,One year
0874-VEDYN,5,20.04,179.3,81.66,0,30,0,0,One year
0874-VEDYN,6,15.21,180.7,78.3,0,31,0,0,One year
0874-VEDYN,7,20.95,169.2,83.78,1,33,0,0,One year
0874-VEDYN,8,21.0,186.4,80.64,0,29,0,0,One year
0874-VEDYN,9,21.9,157.4,77.24,0,33,0,0,One year
0874-VEDYN,10,19.86,170.7,81.42,1,23,1,0,One year
0874-VEDYN,11,23.95,176.5,81.06,0,28,2,0,One year
0874-VEDYN,12,20.26,182.2,80.88,1,31,0,0,One year
0875-OEFVH,1,31.95,220.5,56.02,0,49,1,0,One year
0875-OEFVH,2,26.18,184.2,56.72,0,39,0,0,One year
0875-OEFVH,3,22.08,165.8,59.57,2,22,0,0,One year
0875-OEFVH,4,22.18,190.9,63.49,1,37,0,0,One year
0875-OEFVH,5,24.76,190.0,69.94,0,25,0,0,One year
0875-OEFVH,6,24.92,152.5,52.26,0,35,0,0,One year
0875-OEFVH,7,26.9,226.3,56.37,0,32,0,0,One year
0875-OEFVH,8,21.97,151.8,60.3,0,24,1,0,One year
0875-OEFVH,9,17.09,200.9,69.0,0,24,0,0,One year
0875-OEFVH,10,26.37,158.1,76.05,0,31,0,0,One year
0875-OEFVH,11,21.14,86.6,57.63,1,24,0,0,One year
0875-OEFVH,12,25.21,184.8,67.0,1,32,0,0,One year
0876-PIGEY,1,23.72,129.8,37.61,1,23,0,1,Month-to-month
0876-PIGEY,2,25.22,99.0,32.41,0,23,0,1,Month-to-month
0876-PIGEY,3,26.13,150.9,35.83,0,24,0,1,Month-to-month
0876-PIGEY,4,22.51,124.2,35.65,0,31,2,1,Month-to-month
0876-PIGEY,5,23.83,133.0,32.62,1,25,0,1,Month-to-month
0876-PIGEY,6,19.65,169.8,34.66,1,21,2,1,Month-to-month
0876-PIGEY,7,18.21,119.4,35.08,0,17,0,1,Month-to-month
0876-PIGEY,8,20.03,121.0,34.88,0,19,0,1,Month-to-month
0876-PIGEY,9,22.71,98.5,34.27,0,25,0,1,Month-to-month
0876-PIGEY,10,21.93,113.6,30.97,0,24,0,1,Month-to-month
0876-PIGEY,11,24.73,129.8,37.39,2,14,1,1,Month-to-month
0876-PIGEY,12,19.98,114.5,29.46,1,24,1,1,Month-to-month
0877-YCJOJ,1,11.52,164.6,79.31,0,15,0,0,Month-to-month
0877-YCJOJ,2,13.4,185.6,70.53,0,17,0,0,Month-to-month
0877-YCJOJ,3,17.52,151.9,77.28,0,19,0,0,Month-to-month
0877-YCJOJ,4,10.79,196.4,66.05,0,30,0,0,Month-to-month
0877-YCJOJ,5,17.05,154.3,70.91,0,26,1,0,Month-to-month
0877-YCJOJ,6,15.87,181.7,77.51,0,17,0,0,Month-to-month
0877-YCJOJ,7,16.7,222.7,73.97,0,23,0,0,Month-to-month
0877-YCJOJ,8,17.81,187.4,68.28,0,12,0,0,Month-to-month
0877-YCJOJ,9,15.19,161.1,79.87,0,17,0,0,Month-to-month
0877-YCJOJ,10,15.68,191.6,68.94,0,19,0,0,Month-to-month
0877-YCJOJ,11,21.06,179.9,81.4,0,15,0,0,Month-to-month
0877-YCJOJ,12,14.51,174.9,73.85,0,20,0,0,Month-to-month
0878-SGBIP,1,29.54,225.5,87.64,0,19,0,0,Two year
0878-SGBIP,2,24.78,220.5,80.1,0,15,0,0,Two year
0878-SGBIP,3,27.35,240.6,81.16,0,15,0,0,Two year
0878-SGBIP,4,31.27,213.4,85.63,0,16,0,0,Two year
0878-SGBIP,5,27.6,218.6,80.49,0,19,1,0,Two year
0878-SGBIP,6,28.58,234.7,83.2,1,19,0,0,Two year
0878-SGBIP,7,24.89,217.7,85.95,0,20,0,0,Two year
0878-SGBIP,8,27.67,190.5,81.15,1,18,0,0,Two year
0878-SGBIP,9,19.51,224.3,89.18,0,20,0,0,Two year
0878-SGBIP,10,25.93,208.3,84.19,0,15,0,0,Two year
0878-SGBIP,11,26.82,203.2,86.03,1,23,0,0,Two year
0878-SGBIP,12,21.24,194.4,86.36,0,15,1,0,Two year
0879-EVABN,1,15.86,189.2,64.99,0,20,0,0,One year
0879-EVABN,2,28.84,212.5,63.65,0,26,1,0,One year
0879-EVABN,3,22.19,176.0,57.6,2,18,2,0,One year
0879-EVABN,4,21.37,176.3,68.21,1,24,0,0,One year
0879-EVABN,5,21.68,178.9,66.6,0,22,0,0,One year
0879-EVABN,6,25.58,197.8,70.73,1,18,0,0,One year
0879-EVABN,7,23.98,126.0,59.1,0,29,0,0,One year
0879-EVABN,8,24.09,157.1,65.17,1,33,0,0,One year
0879-EVABN,9,25.91,194.9,65.67,2,28,2,0,One year
0879-EVABN,10,24.37,169.4,63.47,0,26,0,0,One year
0879-EVABN,11,30.87,185.2,74.66,0,25,0,0,One year
0879-EVABN,12,30.61,158.4,65.13,1,30,1,0,One year
0880-NHGBR,1,8.19,187.0,31.4,2,35,0,0,One year
0880-NHGBR,2,17.6,166.9,45.71,2,25,1,0,One year
0880-NHGBR,3,9.07,177.8,31.35,0,28,0,0,One year
0880-NHGBR,4,17.13,120.6,38.83,1,22,0,0,One year
0880-NHGBR,5,13.99,133.6,37.08,0,30,2,0,One year
0880-NHGBR,6,22.17,154.0,31.66,1,27,0,0,One year
0880-NHGBR,7,15.98,125.6,40.35,0,19,0,0,One year
0880-NHGBR,8,17.77,125.8,37.1,0,21,0,0,One year
0880-NHGBR,9,16.68,158.5,32.01,0,23,0,0,One year
0880-NHGBR,10,0.0,125.9,33.35,0,18,1,0,One year
0880-NHGBR,11,7.55,95.7,32.4,3,20,1,0,One year
0880-NHGBR,12,8.49,161.3,38.55,1,15,0,0,One year
0881-JDKYG,1,21.17,195.1,51.29,0,26,0,0,Month-to-month
0881-JDKYG,2,22.72,177.2,47.84,0,33,1,0,Month-to-month
0881-JDKYG,3,23.61,195.7,47.12,1,26,0,0,Month-to-month
0881-JDKYG,4,23.76,187.9,50.47,0,22,0,0,Month-to-month
0881-JDKYG,5,24.14,155.8,52.74,1,27,0,0,Month-to-month
0881-JDKYG,6,25.08,199.1,48.75,0,24,2,0,Month-to-month
0881-JDKYG,7,23.76,203.9,50.58,1,25,0,0,Month-to-month
0881-JDKYG,8,25.7,193.3,41.21,0,22,1,0,Month-to-month
0881-JDKYG,9,17.38,119.3,51.24,0,25,0,0,Month-to-month
0881-JDKYG,10,20.73,147.9,44.29,1,23,1,0,Month-to-month
0881-JDKYG,11,20.93,172.5,49.08,0,24,1,0,Month-to-month
0881-JDKYG,12,22.69,132.8,45.17,0,23,0,0,Month-to-month
0882-XGEGI,1,12.11,225.8,66.05,1,23,0,0,One year
0882-XGEGI,2,21.18,173.8,70.67,0,25,0,0,One year
0882-XGEGI,3,11.34,136.3,66.26,0,12,1,0,One year
0882-XGEGI,4,26.24,258.8,64.6,0,25,1,0,One year
0882-XGEGI,5,17.15,183.1,62.39,1,30,1,0,One year
0882-XGEGI,6,19.91,223.3,64.61,1,22,0,0,One year
0882-XGEGI,7,18.1,258.3,62.5,0,23,2,0,One year
0882-XGEGI,8,23.46,219.6,63.75,2,22,0,0,One year
0882-XGEGI,9,26.88,217.8,81.1,0,14,1,0,One year
0882-XGEGI,10,14.0,235.4,61.06,2,35,0,0,One year
0882-XGEGI,11,23.36,235.4,57.35,0,30,0,0,One year
0882-XGEGI,12,15.08,259.0,51.04,2,33,0,0,One year
0883-DPISM,1,16.08,261.9,57.69,1,14,0,1,Month-to-month
0883-DPISM,2,12.09,283.1,49.1,1,4,0,1,Month-to-month
0883-DPISM,3,20.48,223.4,47.18,0,23,0,1,Month-to-month
0883-DPISM,4,6.78,181.1,64.89,0,28,0,1,Month-to-month
0883-DPISM,5,13.19,240.3,59.53,0,20,0,1,Month-to-month
0883-DPISM,6,16.78,164.9,52.28,0,12,0,1,Month-to-month
0883-DPISM,7,21.24,179.6,64.57,0,19,0,1,Month-to-month
0883-DPISM,8,12.89,242.9,59.95,2,20,1,1,Month-to-month
0883-DPISM,9,16.87,172.4,56.81,1,20,0,1,Month-to-month
0883-DPISM,10,4.51,184.9,51.92,0,19,1,1,Month-to-month
0883-DPISM,11,14.79,117.9,62.62,2,11,0,1,Month-to-month
0883-DPISM,12,7.92,114.9,57.07,4,1,3,1,Month-to-month
0884-LMESC,1,8.82,217.0,63.41,1,27,0,0,One year
0884-LMESC,2,12.82,251.0,67.31,1,31,1,0,One year
0884-LMESC,3,20.93,231.1,71.58,1,16,1,0,One year
0884-LMESC,4,13.69,183.4,75.98,1,27,4,0,One year
0884-LMESC,5,16.3,235.3,67.66,1,28,0,0,One year
0884-LMESC,6,15.91,169.5,74.31,1,10,0,0,One year
0884-LMESC,7,16.31,239.1,57.17,0,20,0,0,One year
0884-LMESC,8,19.26,241.0,64.23,0,21,1,0,One year
0884-LMESC,9,16.93,230.9,66.58,2,24,0,0,One year
0884-LMESC,10,21.72,221.3,71.8,0,22,2,0,One year
0884-LMESC,11,13.3,225.1,75.25,0,24,0,0,One year
0884-LMESC,12,18.8,199.5,65.28,0,24,1,0,One year
0885-SZTLI,1,31.89,111.8,76.09,0,39,0,0,Two year
0885-SZTLI,2,30.75,102.5,58.34,0,31,2,0,Two year
0885-SZTLI,3,22.58,133.2,56.63,2,32,0,0,Two year
0885-SZTLI,4,29.6,173.8,59.14,0,42,0,0,Two year
0885-SZTLI,5,27.81,193.8,60.25,0,30,0,0,Two year
0885-SZTLI,6,24.37,166.7,62.68,0,31,0,0,Two year
0885-SZTLI,7,30.0,188.8,56.21,1,25,0,0,Two year
0885-SZTLI,8,31.65,121.3,61.76,1,33,0,0,Two year
0885-SZTLI,9,34.37,162.2,56.24,1,39,0,0,Two year
0885-SZTLI,10,30.76,155.5,62.1,1,33,1,0,Two year
0885-SZTLI,11,34.8,193.3,69.85,1,30,1,0,Two year
0885-SZTLI,12,31.56,159.2,64.29,0,42,1,0,Two year
0886-WGMUX,1,9.15,173.2,92.39,0,21,0,0,Two year
0886-WGMUX,2,16.78,166.8,94.28,1,16,0,0,Two year
0886-WGMUX,3,9.77,194.4,89.23,0,17,0,0,Two year
0886-WGMUX,4,19.05,183.1,90.7,1,17,0,0,Two year
0886-WGMUX,5,12.51,198.1,88.32,0,10,0,0,Two year
0886-WGMUX,6,15.06,201.0,92.87,0,17,0,0,Two year
0886-WGMUX,7,13.9,226.7,96.39,0,25,0,0,Two year
0886-WGMUX,8,15.0,188.8,90.14,0,20,0,0,Two year
0886-WGMUX,9,11.42,192.1,91.79,0,21,1,0,Two year
0886-WGMUX,10,12.93,184.8,91.73,0,19,0,0,Two year
0886-WGMUX,11,12.74,148.9,97.23,0,21,3,0,Two year
0886-WGMUX,12,14.66,186.0,91.13,0,19,0,0,Two year
0887-XCXCP,1,9.29,120.1,71.22,0,19,0,0,Month-to-month
0887-XCXCP,2,11.67,156.2,76.97,0,27,1,0,Month-to-month
0887-XCXCP,3,13.14,140.1,71.79,0,27,1,0,Month-to-month
0887-XCXCP,4,14.7,111.6,72.91,0,23,0,0,Month-to-month
0887-XCXCP,5,9.65,129.3,79.02,0,24,0,0,Month-to-month
0887-XCXCP,6,11.58,145.5,72.08,1,27,0,0,Month-to-month
0887-XCXCP,7,9.31,124.2,72.59,0,20,0,0,Month-to-month
0887-XCXCP,8,14.36,145.4,77.38,1,26,0,0,Month-to-month
0887-XCXCP,9,17.59,148.6,76.94,1,24,3,0,Month-to-month
0887-XCXCP,10,16.76,125.4,74.51,0,26,1,0,Month-to-month
0887-XCXCP,11,18.63,139.0,70.35,1,29,0,0,Month-to-month
0887-XCXCP,12,13.55,139.3,65.72,0,21,1,0,Month-to-month
0888-YRYII,1,11.59,158.9,81.54,0,25,0,0,Two year
0888-YRYII,2,13.23,131.7,70.27,1,29,0,0,Two year
0888-YRYII,3,15.13,149.5,77.0,1,20,0,0,Two year
0888-YRYII,4,24.5,129.0,80.22,1,30,0,0,Two year
0888-YRYII,5,16.51,111.3,68.09,0,29,1,0,Two year
0888-YRYII,6,22.08,113.0,74.82,0,28,0,0,Two year
0888-YRYII,7,26.35,118.1,78.61,0,31,0,0,Two year
0888-YRYII,8,16.82,153.0,77.66,2,32,1,0,Two year
0888-YRYII,9,17.38,91.4,77.88,0,17,0,0,Two year
0888-YRYII,10,16.33,77.5,80.92,1,26,0,0,Two year
0888-YRYII,11,21.57,110.5,81.72,0,24,0,0,Two year
0888-YRYII,12,20.79,63.2,82.48,1,37,0,0,Two year
0889-IJRLT,1,27.48,163.8,76.35,1,33,0,0,One year
0889-IJRLT,2,27.29,174.8,76.05,2,30,1,0,One year
0889-IJRLT,3,26.62,175.3,78.45,2,31,1,0,One year
0889-IJRLT,4,29.59,163.4,79.82,0,32,1,0,One year
0889-IJRLT,5,28.93,148.0,77.58,2,25,0,0,One year
0889-IJRLT,6,23.18,153.7,78.57,2,27,0,0,One year
0889-IJRLT,7,19.37,131.1,79.38,2,32,0,0,One year
0889-IJRLT,8,19.48,129.1,78.85,1,30,0,0,One year
0889-IJRLT,9,26.24,169.5,80.31,5,31,1,0,One year
0889-IJRLT,10,33.16,182.9,82.64,0,30,1,0,One year
0889-IJRLT,11,33.21,169.3,78.08,1,26,1,0,One year
0889-IJRLT,12,27.46,163.5,82.46,1,31,1,0,One year
0890-KIEOX,1,23.65,101.3,50.36,0,24,0,0,Two year
0890-KIEOX,2,9.73,116.9,54.4,0,32,0,0,Two year
0890-KIEOX,3,12.6,101.4,47.5,0,28,0,0,Two year
0890-KIEOX,4,11.04,120.5,41.92,0,25,0,0,Two year
0890-KIEOX,5,9.39,140.1,43.01,1,26,0,0,Two year
0890-KIEOX,6,14.1,106.9,45.49,0,26,3,0,Two year
0890-KIEOX,7,8.33,128.2,44.77,0,27,0,0,Two year
0890-KIEOX,8,13.91,151.2,40.27,0,24,0,0,Two year
0890-KIEOX,9,12.0,149.7,55.46,1,21,0,0,Two year
0890-KIEOX,10,22.72,116.7,41.8,4,15,0,0,Two year
0890-KIEOX,11,8.5,152.6,34.75,3,21,0,0,Two year
0890-KIEOX,12,7.38,149.0,39.96,1,10,1,0,Two year
0891-WGMSP,1,26.33,203.1,66.05,1,31,2,0,Month-to-month
0891-WGMSP,2,23.01,223.3,61.93,0,30,0,0,Month-to-month
0891-WGMSP,3,21.01,205.0,63.42,2,26,0,0,Month-to-month
0891-WGMSP,4,20.24,142.6,62.39,1,23,0,0,Month-to-month
0891-WGMSP,5,26.37,215.1,63.03,1,33,0,0,Month-to-month
0891-WGMSP,6,23.85,221.0,64.78,2,29,1,0,Month-to-month
0891-WGMSP,7,24.88,237.6,62.01,1,31,0,0,Month-to-month
0891-WGMSP,8,23.51,219.2,67.43,1,20,0,0,Month-to-month
0891-WGMSP,9,22.19,212.5,62.84,3,36,0,0,Month-to-month
0891-WGMSP,10,26.55,214.2,63.81,0,24,0,0,Month-to-month
0891-WGMSP,11,27.33,184.9,66.61,2,24,1,0,Month-to-month
0891-WGMSP,12,23.81,200.6,64.54,0,26,0,0,Month-to-month
0892-BPBDQ,1,21.99,297.7,92.69,1,27,0,1,Two year
0892-BPBDQ,2,20.38,172.3,85.52,0,44,0,1,Two year
0892-BPBDQ,3,12.34,173.9,89.57,0,22,0,1,Two year
0892-BPBDQ,4,0.0,249.0,111.76,0,34,0,1,Two year
0892-BPBDQ,5,27.9,255.6,86.06,0,20,0,1,Two year
0892-BPBDQ,6,21.1,172.9,91.13,0,10,0,1,Two year
0892-BPBDQ,7,27.27,209.7,83.72,0,15,1,1,Two year
0892-BPBDQ,8,0.0,269.6,83.66,0,12,0,1,Two year
0892-BPBDQ,9,10.69,252.4,81.25,0,27,0,1,Two year
0892-BPBDQ,10,15.18,217.5,95.81,1,20,0,1,Two year
0892-BPBDQ,11,16.4,171.6,82.93,0,18,0,1,Two year
0892-BPBDQ,12,11.26,82.0,70.73,1,26,1,1,Two year
0893-CIPRL,1,22.34,193.8,87.44,2,15,0,0,One year
0893-CIPRL,2,14.59,205.1,87.59,3,21,0,0,One year
